,URL,Category,Title,Image URL,Price,Details
0,https://www.amazon.fr/dp/000416976X,book,Litaniae de venerabili kv 243,"https://images-na.ssl-images-amazon.com/images/I/414wyAfP+WL._SX350_BO1,204,203,200_.jpg","20,96 €","Détails sur le produit
Éditeur : BREITKOPF (1 janvier 2000)
Langue : Français
ISBN-10 : 000416976X
ISBN-13 : 979-0004169766
Poids de l'article : 501 g"
1,https://www.amazon.de/dp/0004169786,book,Orgelschule Für den Anfangsunterricht Band 2 (EB 6779),"https://images-na.ssl-images-amazon.com/images/I/51+DiorlIeL._SY371_BO1,204,203,200_.jpg",€18.90,"Product details
Publisher : Breitkopf & Härtel (23 Dec. 1983)
Language : German
Sheet music : 56 pages
ISBN-10 : 0004169786
ISBN-13 : 978-0004169781
Best Sellers Rank: 2,223,741 in Books (See Top 100 in Books)
21,280 in Piano, Vocal & Guitar Songbooks
Customer reviews:
1 rating"
2,https://www.amazon.fr/dp/0004169786,book,"Orgelschule, band 2 orgue","https://images-na.ssl-images-amazon.com/images/I/51+DiorlIeL._SY371_BO1,204,203,200_.jpg","25,18 €","Détails sur le produit
Éditeur : BREITKOPF (1 janvier 2000)
Langue : Allemand
Partition : 56 pages
ISBN-10 : 0004169786
ISBN-13 : 978-0004169781
Poids de l'article : 501 g
Commentaires client :
1 évaluation"
3,https://www.amazon.fr/dp/0004169859,book,Sonata iii e-dur bwv 1035,"https://images-na.ssl-images-amazon.com/images/I/31ka3O1Wl0L._SX371_BO1,204,203,200_.jpg","27,40 €","Détails sur le produit
Éditeur : BREITKOPF (1 janvier 2000)
Langue : Allemand
Partition : 16 pages
ISBN-10 : 0004169859
ISBN-13 : 979-0004169858
Poids de l'article : 401 g
Dimensions : 30.5 x 23 x 0.2 cm"
4,https://www.amazon.it/dp/0004169859,book,Sonate E-dur BWV 1035 Breitkopf Urtext - Ausgabe für Flöte und Gitarre (EB 6786),"https://images-na.ssl-images-amazon.com/images/I/31ka3O1Wl0L._SX371_BO1,204,203,200_.jpg","18,95 €","Dettagli prodotto
Editore : Breitkopf & Härtel (1 gennaio 2000)
Lingua : Tedesco
Spartito musicale : 16 pagine
ISBN-10 : 0004169859
ISBN-13 : 979-0004169858
Peso articolo : 401 g
Dimensioni : 30.5 x 23 x 0.2 cm
Posizione nella classifica Bestseller di Amazon: n. 71,340 in Musica (Libri)"
5,https://www.amazon.de/dp/0004170342,book,Hymnus op. 57 für 12 Celli - Stimmensatz (EB 6847),"https://images-na.ssl-images-amazon.com/images/I/419lk49Yy6L._SX375_BO1,204,203,200_.jpg",€33.76,"Product details
Publisher : Breitkopf & Härtel (2 Feb. 1981)
Language : German
Sheet music : 24 pages
ISBN-10 : 0004170342
ISBN-13 : 978-0004170343
Best Sellers Rank: 4,366,595 in Books (See Top 100 in Books)
268 in Cello Songbooks"
6,https://www.amazon.fr/dp/0004170342,book,Hymnus op. 57,"https://images-na.ssl-images-amazon.com/images/I/419lk49Yy6L._SX375_BO1,204,203,200_.jpg","30,26 €","Détails sur le produit
Éditeur : BREITKOPF (1 janvier 2000)
Langue : Allemand
Partition : 24 pages
ISBN-10 : 0004170342
ISBN-13 : 978-0004170343
Poids de l'article : 601 g"
7,https://www.amazon.de/dp/0004171055,book,"Praktischer Lehrgang für das Violoncellospiel Heft 3: 4., 2. und 3. Lage, Lagenwechsel, Spiccato, Tenorschlüssel, Flageolett, Literaturbeispiele (EB 6936)","https://images-na.ssl-images-amazon.com/images/I/51ZNrwHIHgL._SX377_BO1,204,203,200_.jpg",N/A,N/A
8,https://www.amazon.fr/dp/0004171055,book,Praktischer lehrgang volume 3 - violoncelle,"https://images-na.ssl-images-amazon.com/images/I/51ZNrwHIHgL._SX377_BO1,204,203,200_.jpg","22,37 €","Détails sur le produit
Éditeur : BREITKOPF (1 janvier 2000)
Langue : Allemand
Partition : 40 pages
ISBN-10 : 0004171055
ISBN-13 : 979-0004171059
Poids de l'article : 500 g
Classement des meilleures ventes d'Amazon : 842,880 en Livres (Voir les 100 premiers en Livres)
149 en Violoncelles
2,274 en Partitions musicales pour les instruments à cordes
Commentaires client :
7 évaluations"
9,https://www.amazon.de/dp/0004171128,book,15 ausgewählte Lieder - Ausgabe für hohe Stimme und Klavier (EB 6943),"https://images-na.ssl-images-amazon.com/images/I/41SRC-Jf7DL._SX375_BO1,204,203,200_.jpg",€25.90,"Product details
Publisher : Breitkopf & Härtel (5 Aug. 1966)
Language : German
Sheet music : 52 pages
ISBN-10 : 0004171128
ISBN-13 : 979-0004171127
Dimensions : 20 x 14 x 4 cm
Best Sellers Rank: 3,978,006 in Books (See Top 100 in Books)
141,884 in Music (Books)
Customer reviews:
1 rating"
10,https://www.amazon.fr/dp/0004171128,book,15 ausgewahlte lieder / 15 selected songs chant,"https://images-na.ssl-images-amazon.com/images/I/41SRC-Jf7DL._SX375_BO1,204,203,200_.jpg","33,62 €","Détails sur le produit
Éditeur : BREITKOPF (1 janvier 2000)
Langue : Allemand
Partition : 52 pages
ISBN-10 : 0004171128
ISBN-13 : 979-0004171127
Poids de l'article : 701 g
Dimensions : 20 x 14 x 4 cm
Commentaires client :
1 évaluation"
11,https://www.amazon.de/dp/0004171187,book,Der Neue Busoni - Übungen und Studien für Klavier Heft 2: Übungen und Studien (EB 6949),"https://images-na.ssl-images-amazon.com/images/I/41UUJyK9bDL._SX377_BO1,204,203,200_.jpg",€25.90,"Product details
Publisher : Breitkopf & Härtel (29 Mar. 1968)
Language : German
Sheet music : 68 pages
ISBN-10 : 0004171187
ISBN-13 : 979-0004171189"
12,https://www.amazon.fr/dp/0004171187,book,"Der neue busoni, heft 2 piano","https://images-na.ssl-images-amazon.com/images/I/41UUJyK9bDL._SX377_BO1,204,203,200_.jpg","33,62 €","Détails sur le produit
Éditeur : BREITKOPF (1 janvier 2000)
Langue : Allemand
Partition : 68 pages
ISBN-10 : 0004171187
ISBN-13 : 979-0004171189
Poids de l'article : 701 g"
13,https://www.amazon.de/dp/0004171195,book,Klavierschule Band 1 (EB 6950),"https://images-na.ssl-images-amazon.com/images/I/51V4U1qJOnL._SX373_BO1,204,203,200_.jpg",€13.90,"Product details
Publisher : Breitkopf & Härtel (12 Nov. 1968)
Language : German
Sheet music : 44 pages
ISBN-10 : 0004171195
ISBN-13 : 979-0004171196
Best Sellers Rank: 1,492,294 in Books (See Top 100 in Books)
3,447 in Piano & Keyboards Songbooks
Customer reviews:
3 ratings"
14,https://www.amazon.fr/dp/0004171195,book,"Klavierschule, band 1 piano","https://images-na.ssl-images-amazon.com/images/I/51V4U1qJOnL._SX373_BO1,204,203,200_.jpg","18,15 €","Détails sur le produit
Éditeur : BREITKOPF (1 janvier 2000)
Langue : Allemand
Partition : 44 pages
ISBN-10 : 0004171195
ISBN-13 : 979-0004171196
Poids de l'article : 401 g
Commentaires client :
3 évaluations"
15,https://www.amazon.de/dp/0004171330,book,"12 ORGELFUGEN WK 66, HEFT 10 F ORGUE","https://images-na.ssl-images-amazon.com/images/I/41v4nd3j1pL._SY378_BO1,204,203,200_.jpg",N/A,N/A
