,URL,Category,Title,Image URL,Price,Details
0,https://www.amazon.fr/dp/0004172744,book,"Kantate 120 gott, man lobet","https://images-na.ssl-images-amazon.com/images/I/41HIdL4IqjL._SX349_BO1,204,203,200_.jpg",N/A,N/A
1,https://www.amazon.de/dp/0004172833,book,"Kantate BWV 126 Erhalt uns, Herr, bei deinem Wort - Klavierauszug (EB 7126)","https://images-na.ssl-images-amazon.com/images/I/41zvn6+nb8L._SX350_BO1,204,203,200_.jpg","8,50 €","Produktinformation
Herausgeber : Breitkopf & Härtel; Klavierauszug Leipzig 1985 Edition (1. Januar 2000)
Sprache : Deutsch
Broschüre : 32 Seiten
ISBN-10 : 0004172833
ISBN-13 : 979-0004172803
Amazon Bestseller-Rang: Nr. 2,413,196 in Bücher (Siehe Top 100 in Bücher)
Nr. 980 in Noten für Chorwerke (Bücher)"
2,https://www.amazon.fr/dp/0004172833,book,Kantate bwv 126,"https://images-na.ssl-images-amazon.com/images/I/41zvn6+nb8L._SX350_BO1,204,203,200_.jpg","9,84 €","Détails sur le produit
Éditeur : BREITKOPF (1 janvier 2000)
Langue : Allemand
Brochure : 32 pages
ISBN-10 : 0004172833
ISBN-13 : 979-0004172803
Poids de l'article : 201 g"
3,https://www.amazon.de/dp/0004172841,book,"Kantate 130 Herr Gott, Dich","https://images-na.ssl-images-amazon.com/images/I/41RN100ByKL._SX381_BO1,204,203,200_.jpg",€10.82,"Product details
Publisher : BREITKOPF (1 Jan. 2000)
Language : French
ISBN-10 : 0004172841
ISBN-13 : 978-0004172842"
4,https://www.amazon.fr/dp/0004172841,book,"Kantate 130 herr gott, dich","https://images-na.ssl-images-amazon.com/images/I/41RN100ByKL._SX381_BO1,204,203,200_.jpg","10,82 €","Détails sur le produit
Éditeur : BREITKOPF (1 janvier 2000)
Langue : Français
ISBN-10 : 0004172841
ISBN-13 : 978-0004172842
Poids de l'article : 201 g"
5,https://www.amazon.de/dp/0004172884,book,Ein Herz Das Seinem Jesum Lebend Wei (Ka) Chant,"https://images-na.ssl-images-amazon.com/images/I/41XLQGkT3nL._SX350_BO1,204,203,200_.jpg",€8.50,"Product details
Publisher : BREITKOPF; Klavierauszug edition (1 Jan. 2000)
Language : French
Sheet music : 36 pages
ISBN-10 : 0004172884
ISBN-13 : 978-0004172880"
6,https://www.amazon.fr/dp/0004172884,book,Ein herz das seinem jesum lebend wei (ka) chant,"https://images-na.ssl-images-amazon.com/images/I/41XLQGkT3nL._SX350_BO1,204,203,200_.jpg","9,86 €","Détails sur le produit
Éditeur : BREITKOPF (1 janvier 2000)
Langue : Français
Partition : 36 pages
ISBN-10 : 0004172884
ISBN-13 : 978-0004172880
Poids de l'article : 201 g"
7,https://www.amazon.de/dp/0004172906,book,Kantate 136 Erforsche Mich,"https://images-na.ssl-images-amazon.com/images/I/41PQNfAXlGL._SX350_BO1,204,203,200_.jpg",N/A,N/A
8,https://www.amazon.fr/dp/0004172906,book,Kantate 136 erforsche mich,"https://images-na.ssl-images-amazon.com/images/I/41PQNfAXlGL._SX350_BO1,204,203,200_.jpg","7,73 €","Détails sur le produit
Éditeur : BREITKOPF (1 janvier 2000)
Langue : Français
ISBN-10 : 0004172906
ISBN-13 : 978-0004172903
Poids de l'article : 201 g"
9,https://www.amazon.de/dp/0004172922,book,Kantate 138 Warum Betrubst du,"https://images-na.ssl-images-amazon.com/images/I/41SWEVH++CL._SX348_BO1,204,203,200_.jpg",€8.64,"Product details
Publisher : BREITKOPF; Klavierauszug Leipzig 1982 edition (1 Jan. 2000)
Language : French
Paperback : 26 pages
ISBN-10 : 0004172922
ISBN-13 : 978-0004172927"
